prec,       card,      avg_est,      std_err,      max_err
11,         5830,      5812.07,    0.0220938,    0.0447608
11,         5836,      5825.30,    0.0357596,    0.0849752
11,         5842,      5902.80,    0.0311687,    0.0800958
11,         5849,      5818.17,    0.0302348,    0.0606838
11,         5855,      5871.33,    0.0261597,    0.0525956
11,         5861,      5829.73,    0.0281411,    0.0523712
11,         5867,      5865.30,    0.0226351,    0.0504431
11,         5873,      5901.77,    0.0322749,    0.0706503
11,         5879,      5850.60,    0.0254874,    0.0552721
11,         5885,      5922.77,    0.0359148,    0.0873259
11,         5892,      5867.30,    0.0264866,    0.0565077
11,         5898,      5928.77,    0.0388375,    0.0967961
11,         5904,      5897.17,    0.0284316,    0.0614733
11,         5910,      5858.97,    0.0327822,    0.0849264
11,         5916,      5905.60,    0.0285079,    0.0611797
11,         5922,      5937.97,    0.0247132,     0.054702
11,         5928,      5928.00,    0.0264857,    0.0656097
11,         5935,      5915.17,    0.0287745,    0.0566038
11,         5941,      5978.40,    0.0374434,    0.0927297
11,         5947,      5977.13,    0.0283134,    0.0684264
11,         5953,      5982.10,    0.0293658,    0.0749076
11,         5959,      5991.40,    0.0374691,    0.0934564
11,         5965,      5930.63,    0.0287605,    0.0766007
11,         5971,      5972.23,     0.031616,    0.0678165
11,         5978,      5985.80,    0.0317181,      0.10654
11,         5984,      6004.90,    0.0260037,    0.0472849
11,         5990,      6047.70,    0.0325479,    0.0799533
11,         5996,      6016.33,    0.0338047,    0.0596965
11,         6002,      5999.47,    0.0245652,    0.0593037
11,         6008,      6010.20,    0.0287373,    0.0549176
11,         6014,      6013.17,    0.0291628,     0.104073
11,         6021,      6035.40,     0.031703,    0.0665892
11,         6027,      6037.07,    0.0242094,     0.061712
11,         6033,      6023.07,    0.0305989,    0.0667882
11,         6039,      6077.83,    0.0273964,    0.0521523
11,         6045,      6059.73,    0.0291053,    0.0623553
11,         6051,      6027.27,    0.0268466,    0.0575017
11,         6057,      6040.83,    0.0306514,    0.0625619
11,         6064,      6079.27,    0.0329511,    0.0705688
11,         6070,      6042.70,     0.034228,    0.0800527
11,         6076,      6139.73,    0.0422791,     0.092809
11,         6082,      6105.17,    0.0266042,    0.0530988
11,         6088,      6104.57,    0.0282417,    0.0865495
11,         6094,      6135.33,    0.0309111,    0.0772765
11,         6100,      6044.00,    0.0294476,     0.069169
11,         6107,      6095.60,    0.0223461,    0.0404388
11,         6113,      6147.70,    0.0299427,     0.058227
11,         6119,      6104.87,    0.0225622,    0.0392157
11,         6125,      6177.63,    0.0379606,    0.0925563
11,         6131,      6156.23,    0.0264852,    0.0551207
11,         6137,      6150.03,    0.0244525,    0.0697296
12,            0,         0.00,            0,            0
12,           12,        12.00,            0,            0
12,           24,        23.93,    0.0105045,         0.04
12,           36,        35.90,    0.0086928,     0.027027
12,           49,        48.73,    0.0105045,         0.02
12,           61,        60.47,    0.0158485,    0.0483871
12,           73,        72.33,    0.0141953,     0.027027
12,           86,        85.27,    0.0134993,    0.0344828
12,           98,        97.73,    0.0112543,     0.030303
12,          110,       109.57,    0.0126304,     0.036036
12,          122,       121.40,    0.0102394,    0.0243902
12,          135,       134.90,   0.00936076,    0.0220588
12,          147,       146.43,    0.0107201,     0.027027
12,          159,       158.20,    0.0139272,       0.0375
12,          172,       171.03,    0.0124716,    0.0289017
12,          184,       183.90,    0.0126569,     0.027027
12,          196,       195.10,    0.0121081,     0.035533
12,          208,       207.67,    0.0126902,    0.0334928
12,          221,       219.67,    0.0133311,     0.036036
12,          233,       232.83,    0.0099434,     0.025641
12,          245,       244.80,    0.0135033,    0.0284553
12,          258,       257.83,    0.0119328,     0.027027
12,          270,       269.23,    0.0128742,    0.0369004
12,          282,       280.57,    0.0102286,    0.0176678
12,          294,       293.87,    0.0114696,    0.0237288
12,          307,       307.23,    0.0112309,     0.025974
12,          319,       318.53,    0.0137569,     0.028125
12,          331,       330.07,    0.0109605,    0.0240964
12,          344,       341.90,    0.0112775,    0.0231884
12,          356,       354.33,    0.0110342,    0.0308123
12,          368,       367.27,    0.0102641,    0.0243902
12,          380,       380.37,    0.0126627,    0.0262467
12,          393,       392.30,    0.0105282,    0.0203046
12,          405,       406.07,    0.0113518,    0.0246305
12,          417,       417.57,     0.011177,    0.0263158
12,          430,       428.73,    0.0100859,    0.0232019
12,          442,       440.90,    0.0126658,    0.0293454
12,          454,       454.43,    0.0113616,    0.0241758
12,          466,       466.17,    0.0101455,    0.0192719
12,          479,       479.00,   0.00987833,    0.0166667
12,          491,       489.87,    0.0107286,    0.0203252
12,          503,       502.50,   0.00924051,    0.0198413
12,          516,       514.97,    0.0107813,    0.0232108
12,          528,       526.20,    0.0134404,    0.0378072
12,          540,       540.33,   0.00773634,    0.0184843
12,          552,       551.97,    0.0109688,    0.0216998
12,          565,       563.70,    0.0104935,     0.024735
12,          577,       576.33,    0.0120809,    0.0294118
12,          589,       587.23,    0.0136067,    0.0288136
12,          602,       602.57,    0.0114772,    0.0281924
12,          614,       613.17,   0.00966691,    0.0260163
12,          626,       625.50,    0.0101779,    0.0239234
12,          638,       640.40,    0.0123566,    0.0328638
12,          651,       650.63,    0.0125736,    0.0322086
12,          663,       660.13,    0.0132064,    0.0331325
12,          675,       673.70,    0.0119074,    0.0207101
12,          688,       688.17,   0.00934791,    0.0188679
12,          700,       700.83,   0.00956214,    0.0228245
12,          712,       710.83,    0.0101839,    0.0238429
12,          724,       722.80,    0.0109449,    0.0248276
12,          737,       733.97,      0.01482,    0.0311653
12,          749,       745.97,    0.0108122,    0.0253333
12,          761,       758.77,    0.0148813,    0.0301837
12,          774,       776.20,    0.0108487,    0.0335484
12,          786,       785.43,    0.0109025,    0.0241423
12,          798,       794.57,    0.0133732,    0.0300375
12,          811,       811.23,    0.0130272,    0.0283251
12,          823,       823.03,    0.0103591,    0.0206311
12,          835,       834.43,    0.0139514,    0.0358852
12,          847,       842.57,    0.0133147,    0.0283019
12,          860,       857.90,    0.0120179,     0.029036
12,          872,       871.97,   0.00899185,    0.0148912
12,          884,       882.67,    0.0111504,    0.0259887
12,          897,       893.97,    0.0133101,    0.0300668
12,          909,       907.17,    0.0125144,    0.0230769
12,          921,       920.57,    0.0136138,    0.0292842
12,          933,       932.13,    0.0103155,    0.0192719
12,          946,       941.60,    0.0131452,    0.0337909
12,          958,       956.23,    0.0127255,    0.0323253
12,          970,       969.50,     0.013003,    0.0339856
12,          983,       980.43,    0.0110957,    0.0264228
12,          995,       995.67,    0.0115684,    0.0321285
12,         1007,      1009.43,    0.0115208,    0.0267857
12,         1019,      1013.60,    0.0115572,    0.0235294
12,         1032,      1031.03,    0.0109242,    0.0222652
12,         1044,      1043.00,    0.0115545,    0.0296651
12,         1056,      1057.13,    0.0131491,    0.0302744
12,         1069,      1069.60,    0.0137025,    0.0317757
12,         1081,      1078.90,    0.0105502,    0.0231054
12,         1093,      1092.60,    0.0117305,    0.0255941
12,         1105,      1104.77,    0.0106968,    0.0298373
12,         1118,      1113.73,    0.0123472,     0.023235
12,         1130,      1125.30,    0.0119406,    0.0265252
12,         1142,      1142.63,    0.0104596,    0.0209974
12,         1155,      1157.23,    0.0109055,    0.0242215
12,         1167,      1164.07,   0.00984942,    0.0214041
12,         1179,      1179.33,    0.0121041,    0.0254237
12,         1191,      1188.87,    0.0135953,    0.0327181
12,         1204,      1203.17,    0.0139913,    0.0307054
12,         1216,      1212.20,    0.0125287,    0.0254725
12,         1228,      1228.83,    0.0121243,    0.0366151
12,         1241,      1237.33,    0.0135109,    0.0289855
12,         1253,      1250.83,    0.0108727,    0.0239234
12,         1265,      1269.37,    0.0116635,    0.0260664
12,         1277,      1274.43,    0.0126546,    0.0344288
12,         1290,      1286.17,    0.0122449,    0.0294345
12,         1302,      1304.17,    0.0119074,    0.0245587
12,         1314,      1320.80,    0.0131942,    0.0281369
12,         1327,      1333.83,    0.0128317,    0.0263554
12,         1339,      1334.93,    0.0134628,    0.0291045
12,         1351,      1356.07,    0.0101378,    0.0221893
12,         1363,      1366.07,    0.0109218,    0.0249267
12,         1376,      1374.40,    0.0105549,    0.0203341
12,         1388,      1384.90,    0.0102646,    0.0187185
12,         1400,      1401.63,    0.0105313,    0.0221271
12,         1413,      1406.70,    0.0113253,    0.0254597
12,         1425,      1428.23,   0.00981335,    0.0168303
12,         1437,      1434.03,    0.0124834,    0.0250348
12,         1449,      1448.10,    0.0122415,    0.0296552
12,         1462,      1457.70,    0.0122989,    0.0232399
12,         1474,      1480.43,    0.0143923,    0.0291525
12,         1486,      1489.60,    0.0130855,    0.0295898
12,         1499,      1500.17,     0.012091,    0.0293333
12,         1511,      1512.47,    0.0119856,    0.0231481
12,         1523,      1526.80,    0.0111315,    0.0216535
12,         1536,      1536.70,    0.0107798,    0.0240729
12,         1548,      1550.60,    0.0113956,    0.0271143
12,         1560,      1564.13,    0.0111263,    0.0294683
12,         1572,      1569.17,    0.0114181,    0.0254291
12,         1585,      1579.40,     0.011234,    0.0283733
12,         1597,      1598.03,    0.0094212,    0.0244055
12,         1609,      1609.37,     0.012521,    0.0304348
12,         1622,      1621.53,    0.0115904,    0.0332717
12,         1634,      1631.30,    0.0112566,    0.0250765
12,         1646,      1644.73,    0.0127878,    0.0340012
12,         1658,      1662.70,    0.0103916,    0.0253165
12,         1671,      1669.87,    0.0113272,    0.0245215
12,         1683,      1689.03,    0.0126061,    0.0290974
12,         1695,      1703.93,    0.0152612,    0.0283019
12,         1708,      1709.70,    0.0116385,    0.0275015
12,         1720,      1722.83,    0.0115342,    0.0313771
12,         1732,      1732.57,    0.0104829,    0.0328909
12,         1744,      1747.80,    0.0114128,    0.0269341
12,         1757,      1754.57,    0.0116714,    0.0318544
12,         1769,      1770.40,    0.0107616,    0.0282486
12,         1781,      1787.20,    0.0122006,    0.0291807
12,         1794,      1794.03,    0.0135931,    0.0345404
12,         1806,      1805.60,    0.0114784,    0.0243498
12,         1818,      1821.70,    0.0108014,    0.0175921
12,         1830,      1833.13,    0.0146653,    0.0316767
12,         1843,      1844.60,    0.0118187,     0.021692
12,         1855,      1853.40,    0.0111977,    0.0247845
12,         1867,      1870.77,    0.0127425,    0.0283726
12,         1880,      1878.33,    0.0111148,    0.0207337
12,         1892,      1883.13,    0.0130279,    0.0264131
12,         1904,      1904.73,    0.0127058,    0.0314961
12,         1916,      1922.03,   0.00871863,     0.017736
12,         1929,      1932.17,    0.0110363,    0.0326425
12,         1941,      1942.23,    0.0110949,    0.0247168
12,         1953,      1953.83,    0.0100605,    0.0261003
12,         1966,      1964.30,    0.0113471,     0.024911
12,         1978,      1977.03,    0.0148875,    0.0308236
12,         1990,      1983.60,   0.00841063,    0.0180814
12,         2002,      2001.87,    0.0119749,    0.0209685
12,         2015,      2018.60,    0.0162476,    0.0411706
12,         2027,      2022.73,      0.01329,    0.0276134
12,         2039,      2041.27,    0.0131634,    0.0294118
12,         2052,      2044.13,    0.0115068,    0.0292255
12,         2064,      2059.60,     0.012725,    0.0237288
12,         2076,      2073.23,   0.00997143,    0.0211844
