prec,       card,      avg_est,      std_err,      max_err
 6,          232,       233.47,      0.11792,     0.270386
 6,          232,       230.23,    0.0847909,     0.175966
 6,          233,       238.83,     0.107355,     0.260684
 6,          233,       237.13,     0.119721,     0.282051
 6,          233,       238.43,     0.102001,     0.337607
 6,          234,       227.30,     0.108095,      0.27234
 6,          234,       236.87,     0.132267,     0.302128
 6,          235,       231.40,     0.110136,     0.237288
 6,          235,       235.70,     0.123374,     0.338983
 6,          235,       229.73,     0.105929,     0.237288
 6,          236,       232.43,      0.12185,     0.295359
 6,          236,       233.83,     0.116514,     0.265823
 6,          236,       227.43,     0.113156,     0.219409
 6,          237,       231.47,     0.108579,     0.231092
 6,          237,       227.30,     0.129742,     0.344538
 6,          238,       251.67,     0.150668,     0.288703
 6,          238,       234.80,    0.0994094,     0.192469
 6,          238,       237.13,     0.124086,     0.384937
 6,          239,       237.90,     0.127332,     0.354167
 6,          239,       248.60,     0.123308,     0.366667
 6,          240,       245.07,     0.147948,     0.369295
 6,          240,       228.53,      0.12509,      0.26556
 6,          240,       238.93,     0.104074,     0.244813
 6,          241,       245.50,    0.0879161,     0.202479
 6,          241,       245.43,     0.108325,     0.338843
 6,          241,       238.33,     0.111636,     0.214876
 6,          242,       242.37,    0.0849682,      0.17284
 6,          242,       245.03,     0.109352,     0.358025
 6,          243,       242.07,     0.107811,     0.262295
 6,          243,       241.47,     0.106209,     0.278689
 6,          243,       240.37,    0.0957075,     0.204918
 6,          244,       247.07,     0.106953,     0.240816
 6,          244,       238.43,     0.089112,     0.228571
 6,          244,       233.33,     0.107392,     0.277551
 6,          245,       252.70,     0.149311,     0.512195
 6,          245,       242.10,      0.10341,     0.215447
 6,          246,       242.97,     0.087581,     0.210526
 6,          246,       250.93,     0.119454,     0.275304
 6,          246,       235.77,    0.0859722,     0.145749
 6,          247,       251.97,    0.0977857,     0.221774
 6,          247,       241.37,     0.117548,     0.241935
 6,          248,       257.30,     0.106011,     0.285141
 6,          248,       243.53,     0.107307,       0.2249
 6,          248,       238.70,     0.103468,       0.2249
 6,          249,       266.50,     0.160549,        0.448
 6,          249,       249.20,     0.100207,        0.256
 6,          249,       248.40,     0.120253,        0.348
 6,          250,       239.30,       0.1022,       0.2749
 6,          250,       247.87,     0.119618,     0.258964
 6,          251,       253.03,    0.0884663,     0.166667
 6,          251,       261.63,      0.12839,     0.361111
 6,          251,       259.80,     0.108094,     0.230159
 6,          252,       250.00,    0.0941033,     0.177866
 6,          252,       253.07,    0.0902041,     0.241107
 6,          253,       253.93,     0.124482,     0.314961
 6,          253,       247.83,     0.117441,      0.23622
 6,          253,       256.40,     0.112762,     0.311024
 6,          254,       258.07,     0.158243,     0.470588
 6,          254,       249.00,     0.114286,     0.223529
 6,          254,       249.07,     0.128517,      0.45098
 6,          255,       256.87,     0.113228,     0.242188
 6,          255,       252.40,     0.130752,     0.386719
 6,          256,       248.97,     0.102909,     0.264591
 6,          256,       254.93,     0.109666,     0.252918
 6,          256,       252.43,     0.108423,     0.307393
 6,          257,       246.77,     0.100216,     0.244186
 6,          257,       254.87,     0.116945,     0.267442
 6,          258,       253.23,     0.093082,     0.204633
 6,          258,       261.30,      0.12713,     0.285714
 6,          258,       253.83,    0.0982197,     0.297297
 6,          259,       260.30,     0.104307,     0.211538
 6,          259,       259.70,     0.110965,         0.25
 6,          259,       268.33,     0.131073,     0.311538
 6,          260,       254.07,     0.104783,     0.291188
 6,          260,       265.87,     0.136403,     0.260536
 6,          261,       267.53,     0.122618,     0.244275
 6,          261,       256.87,    0.0949475,     0.194656
 6,          261,       264.60,     0.135886,     0.274809
 6,          262,       268.03,     0.121478,      0.30038
 6,          262,       262.67,     0.125075,     0.361217
 6,          263,       271.90,       0.1245,     0.242424
 6,          263,       266.67,     0.149029,     0.393939
 6,          263,       280.60,     0.133718,     0.272727
 6,          264,       261.80,     0.103254,     0.207547
 6,          264,       261.33,     0.108589,     0.211321
 6,          264,       267.77,     0.100068,     0.267925
 6,          265,       268.60,     0.108186,     0.214286
 6,          265,       271.03,     0.106937,     0.191729
 6,          266,       263.20,     0.126004,      0.23221
 6,          266,       264.93,     0.117823,     0.355805
 6,          266,       263.53,    0.0987544,     0.194757
 6,          267,       264.53,     0.107226,     0.253731
 6,          267,       269.33,     0.124617,      0.33209
 6,          268,       272.53,    0.0902654,     0.204461
 6,          268,       270.70,    0.0943616,     0.289963
 6,          268,       274.50,     0.132923,      0.39777
 6,          269,       260.30,    0.0942985,     0.192593
 6,          269,       272.60,     0.141475,     0.396296
 6,          269,       261.77,       0.1072,     0.244444
 6,          270,       269.83,     0.101928,     0.202952
 6,          270,       264.77,     0.110818,     0.236162
 6,          271,       267.03,    0.0987044,     0.231618
 6,          271,       267.40,     0.115524,     0.257353
 6,          271,       267.47,     0.105632,     0.268382
 6,          272,       268.23,     0.121954,     0.285714
 6,          272,       273.53,      0.12936,     0.322344
 6,          273,       268.43,     0.111355,     0.262774
 6,          273,       279.37,     0.139217,      0.29927
 6,          273,       277.50,     0.137874,     0.266423
 6,          274,       282.90,      0.13059,         0.32
 6,          274,       275.00,     0.119998,     0.261818
 6,          274,       275.43,     0.102566,     0.236364
 6,          275,       275.53,      0.10703,     0.326087
 6,          275,       268.17,     0.118279,     0.278986
 6,          276,       276.83,      0.13479,     0.256318
 6,          276,       282.67,     0.118655,     0.234657
 6,          276,       287.87,     0.129625,     0.353791
 6,          277,       281.33,     0.136403,     0.492806
 6,          277,       278.70,     0.132741,     0.284173
 6,          278,       286.07,     0.137737,     0.293907
 6,          278,       272.90,     0.138547,      0.27957
 6,          278,       274.97,     0.102362,     0.243728
 6,          279,       283.73,       0.1388,     0.307143
 6,          279,       273.60,     0.126436,     0.314286
 6,          279,       284.30,     0.105719,     0.235714
 6,          280,       276.77,    0.0926611,     0.181495
 6,          280,       273.03,     0.113685,     0.231317
 6,          281,       281.63,     0.137846,     0.308511
 6,          281,       279.57,    0.0960521,     0.173759
 6,          281,       282.63,     0.114878,     0.375887
 6,          282,       275.50,     0.113703,     0.254417
 6,          282,       285.20,     0.147125,     0.286219
 6,          283,       276.13,     0.102895,     0.309859
 6,          283,       286.93,     0.099644,         0.25
 6,          283,       281.80,     0.109852,     0.267606
 6,          284,       288.87,     0.121317,     0.291228
 6,          284,       289.23,     0.101533,     0.224561
 6,          284,       292.17,     0.113986,     0.322807
 6,          285,       284.43,     0.108174,      0.22028
 6,          285,       284.70,    0.0900214,     0.192308
 6,          286,       279.60,     0.103629,     0.261324
 6,          286,       286.17,     0.120407,     0.261324
 6,          286,       277.67,     0.113079,     0.243902
 6,          287,       282.40,    0.0968581,     0.184028
 6,          287,       286.50,    0.0984144,     0.222222
 6,          288,       285.23,     0.100375,     0.183391
 6,          288,       280.93,     0.141646,     0.356401
 6,          288,       292.50,     0.128761,     0.280277
 6,          289,       309.87,     0.171154,          0.4
 6,          289,       300.97,     0.119361,     0.265517
 6,          289,       284.40,     0.113401,     0.337931
 6,          290,       302.10,     0.119773,     0.223368
 6,          290,       289.10,     0.123439,     0.243986
 6,          291,       295.00,     0.113878,     0.222603
 6,          291,       299.63,      0.12773,     0.294521
 6,          291,       291.63,     0.126233,     0.284247
 6,          292,       294.97,     0.114594,     0.368601
